diffFlux,Energy,type
0,5.8144883,LP Flux
0,5.8244943,LP Flux
0,5.8345003,LP Flux
0,5.8445063,LP Flux
0,5.8545123,LP Flux
0,5.8645183,LP Flux
0,5.8745243,LP Flux
0,5.8845304,LP Flux
0,5.8945364,LP Flux
0,5.9045424,LP Flux
0,5.9145484,LP Flux
0,5.9245544,LP Flux
0,5.9345604,LP Flux
0,5.9445664,LP Flux
0,5.9545724,LP Flux
0,5.9645784,LP Flux
0,5.9745844,LP Flux
0,5.9845904,LP Flux
0,5.9945964,LP Flux
0,6.0046024,LP Flux
0,6.0146084,LP Flux
0,6.0246144,LP Flux
0,6.0346204,LP Flux
0,6.0446264,LP Flux
0,6.0546324,LP Flux
0,6.0646384,LP Flux
0,6.0746444,LP Flux
0,6.0846504,LP Flux
0,6.0946564,LP Flux
0,6.1046624,LP Flux
0,6.1146684,LP Flux
0,6.1246744,LP Flux
0,6.1346805,LP Flux
0,6.1446865,LP Flux
0,6.1546925,LP Flux
0,6.1646985,LP Flux
0,6.1747045,LP Flux
0,6.1847105,LP Flux
0,6.1947165,LP Flux
0,6.2047225,LP Flux
0,6.2147285,LP Flux
0,6.2247345,LP Flux
0,6.2347405,LP Flux
0,6.2447465,LP Flux
0,6.2547525,LP Flux
0,6.2647585,LP Flux
0,6.2747645,LP Flux
0,6.2847705,LP Flux
0,6.2947765,LP Flux
0,6.3047825,LP Flux
0,6.3147885,LP Flux
0,6.3247945,LP Flux
0,6.3348005,LP Flux
0,6.3448065,LP Flux
0,6.3548125,LP Flux
0,6.3648185,LP Flux
0,6.3748245,LP Flux
0,6.3848306,LP Flux
0,6.3948366,LP Flux
0,6.4048426,LP Flux
0,6.4148486,LP Flux
0,6.4248546,LP Flux
0,6.4348606,LP Flux
0,6.4448666,LP Flux
0,6.4548726,LP Flux
0,6.4648786,LP Flux
0,6.4748846,LP Flux
0,6.4848906,LP Flux
0,6.4948966,LP Flux
0,6.5049026,LP Flux
0,6.5149086,LP Flux
0,6.5249146,LP Flux
0,6.5349206,LP Flux
0,6.5449266,LP Flux
0,6.5549326,LP Flux
0,6.5649386,LP Flux
0,6.5749446,LP Flux
0,6.5849506,LP Flux
0,6.5949566,LP Flux
0,6.6049626,LP Flux
0,6.6149686,LP Flux
0,6.6249746,LP Flux
0,6.6349807,LP Flux
0,6.6449867,LP Flux
0,6.6549927,LP Flux
0,6.6649987,LP Flux
0,6.6750047,LP Flux
0,6.6850107,LP Flux
0,6.6950167,LP Flux
0,6.7050227,LP Flux
0,6.7150287,LP Flux
0,6.7250347,LP Flux
0,6.7350407,LP Flux
0,6.7450467,LP Flux
0,6.7550527,LP Flux
0,6.7650587,LP Flux
0,6.7750647,LP Flux
0,6.7850707,LP Flux
0,6.7950767,LP Flux
0,6.8050827,LP Flux
0,6.8150887,LP Flux
0,6.8250947,LP Flux
0,6.8351007,LP Flux
0,6.8451067,LP Flux
0,6.8551127,LP Flux
0,6.8651187,LP Flux
0,6.8751247,LP Flux
0,6.8851308,LP Flux
0,6.8951368,LP Flux
0,6.9051428,LP Flux
0,6.9151488,LP Flux
0,6.9251548,LP Flux
0,6.9351608,LP Flux
0,6.9451668,LP Flux
0,6.9551728,LP Flux
0,6.9651788,LP Flux
0,6.9751848,LP Flux
0,6.9851908,LP Flux
0,6.9951968,LP Flux
0,7.0052028,LP Flux
0,7.0152088,LP Flux
0,7.0252148,LP Flux
0,7.0352208,LP Flux
0,7.0452268,LP Flux
0,7.0552328,LP Flux
0,7.0652388,LP Flux
0,7.0752448,LP Flux
0,7.0852508,LP Flux
0,7.0952568,LP Flux
0,7.1052628,LP Flux
0,7.1152688,LP Flux
0,7.1252748,LP Flux
0,7.1352809,LP Flux
0,7.1452869,LP Flux
0,7.1552929,LP Flux
0,7.1652989,LP Flux
0,7.1753049,LP Flux
0,7.1853109,LP Flux
0,7.1953169,LP Flux
0,7.2053229,LP Flux
0,7.2153289,LP Flux
0,7.2253349,LP Flux
0,7.2353409,LP Flux
0,7.2453469,LP Flux
0,7.2553529,LP Flux
0,7.2653589,LP Flux
0,7.2753649,LP Flux
0,7.2853709,LP Flux
0,7.2953769,LP Flux
0,7.3053829,LP Flux
0,7.3153889,LP Flux
0,7.3253949,LP Flux
0,7.3354009,LP Flux
0,7.3454069,LP Flux
0,7.3554129,LP Flux
0,7.3654189,LP Flux
0,7.3754249,LP Flux
0,7.385431,LP Flux
0,7.395437,LP Flux
0,7.405443,LP Flux
0,7.415449,LP Flux
0,7.425455,LP Flux
0,7.435461,LP Flux
0,7.445467,LP Flux
0,7.455473,LP Flux
0,7.465479,LP Flux
0,7.475485,LP Flux
0,7.485491,LP Flux
0,7.495497,LP Flux
0,7.505503,LP Flux
0,7.515509,LP Flux
0,7.525515,LP Flux
0,7.535521,LP Flux
0,7.545527,LP Flux
0,7.555533,LP Flux
0,7.565539,LP Flux
0,7.575545,LP Flux
0,7.585551,LP Flux
0,7.595557,LP Flux
0,7.605563,LP Flux
0,7.615569,LP Flux
0,7.6255751,LP Flux
0,7.6355811,LP Flux
0,7.6455871,LP Flux
0,7.6555931,LP Flux
0,7.6655991,LP Flux
0,7.6756051,LP Flux
0,7.6856111,LP Flux
0,7.6956171,LP Flux
0,7.7056231,LP Flux
0,7.7156291,LP Flux
0,7.7256351,LP Flux
0,7.7356411,LP Flux
0,7.7456471,LP Flux
0,7.7556531,LP Flux
0,7.7656591,LP Flux
0,7.7756651,LP Flux
0,7.7856711,LP Flux
0,7.7956771,LP Flux
0,7.8056831,LP Flux
0,7.8156891,LP Flux
0,7.8256951,LP Flux
0,7.8357011,LP Flux
0,7.8457071,LP Flux
0,7.8557131,LP Flux
0,7.8657191,LP Flux
0,7.8757252,LP Flux
0,7.8857312,LP Flux
0,7.8957372,LP Flux
0,7.9057432,LP Flux
0,7.9157492,LP Flux
0,7.9257552,LP Flux
0,7.9357612,LP Flux
0,7.9457672,LP Flux
0,7.9557732,LP Flux
0,7.9657792,LP Flux
0,7.9757852,LP Flux
0,7.9857912,LP Flux
0,7.9957972,LP Flux
0,8.0058032,LP Flux
0,8.0158092,LP Flux
0,8.0258152,LP Flux
0,8.0358212,LP Flux
0,8.0458272,LP Flux
0,8.0558332,LP Flux
0,8.0658392,LP Flux
0,8.0758452,LP Flux
0,8.0858512,LP Flux
0,8.0958572,LP Flux
0,8.1058632,LP Flux
0,8.1158692,LP Flux
0,8.1258753,LP Flux
0,8.1358813,LP Flux
0,8.1458873,LP Flux
0,8.1558933,LP Flux
0,8.1658993,LP Flux
0,8.1759053,LP Flux
0,8.1859113,LP Flux
0,8.1959173,LP Flux
0,8.2059233,LP Flux
0,8.2159293,LP Flux
0,8.2259353,LP Flux
0,8.2359413,LP Flux
0,8.2459473,LP Flux
0,8.2559533,LP Flux
0,8.2659593,LP Flux
0,8.2759653,LP Flux
0,8.2859713,LP Flux
0,8.2959773,LP Flux
0,8.3059833,LP Flux
0,8.3159893,LP Flux
0,8.3259953,LP Flux
0,8.3360013,LP Flux
0,8.3460073,LP Flux
0,8.3560133,LP Flux
0,8.3660193,LP Flux
0,8.3760254,LP Flux
0,8.3860314,LP Flux
0,8.3960374,LP Flux
0,8.4060434,LP Flux
0,8.4160494,LP Flux
0,8.4260554,LP Flux
0,8.4360614,LP Flux
0,8.4460674,LP Flux
0,8.4560734,LP Flux
0,8.4660794,LP Flux
0,8.4760854,LP Flux
0,8.4860914,LP Flux
0,8.4960974,LP Flux
0,8.5061034,LP Flux
0,8.5161094,LP Flux
0,8.5261154,LP Flux
0,8.5361214,LP Flux
0,8.5461274,LP Flux
0,8.5561334,LP Flux
0,8.5661394,LP Flux
0,8.5761454,LP Flux
0,8.5861514,LP Flux
0,8.5961574,LP Flux
0,8.6061634,LP Flux
0,8.6161694,LP Flux
0,8.6261755,LP Flux
0,8.6361815,LP Flux
0,8.6461875,LP Flux
0,8.6561935,LP Flux
0,8.6661995,LP Flux
0,8.6762055,LP Flux
0,8.6862115,LP Flux
0,8.6962175,LP Flux
0,8.7062235,LP Flux
0,8.7162295,LP Flux
0,8.7262355,LP Flux
0,8.7362415,LP Flux
0,8.7462475,LP Flux
0,8.7562535,LP Flux
0,8.7662595,LP Flux
0,8.7762655,LP Flux
0,8.7862715,LP Flux
0,8.7962775,LP Flux
0,8.8062835,LP Flux
0,8.8162895,LP Flux
0,8.8262955,LP Flux
0,8.8363015,LP Flux
0,8.8463075,LP Flux
0,8.8563135,LP Flux
0,8.8663195,LP Flux
0,8.8763256,LP Flux
0,8.8863316,LP Flux
0,8.8963376,LP Flux
0,8.9063436,LP Flux
0,8.9163496,LP Flux
0,8.9263556,LP Flux
0,8.9363616,LP Flux
0,8.9463676,LP Flux
0,8.9563736,LP Flux
0,8.9663796,LP Flux
0,8.9763856,LP Flux
0,8.9863916,LP Flux
0,8.9963976,LP Flux
0,9.0064036,LP Flux
0,9.0164096,LP Flux
0,9.0264156,LP Flux
0,9.0364216,LP Flux
0,9.0464276,LP Flux
0,9.0564336,LP Flux
0,9.0664396,LP Flux
0,9.0764456,LP Flux
0,9.0864516,LP Flux
0,9.0964576,LP Flux
0,9.1064636,LP Flux
0,9.1164696,LP Flux
0,9.1264757,LP Flux
0,9.1364817,LP Flux
0,9.1464877,LP Flux
0,9.1564937,LP Flux
0,9.1664997,LP Flux
0,9.1765057,LP Flux
0,9.1865117,LP Flux
0,9.1965177,LP Flux
0,9.2065237,LP Flux
0,9.2165297,LP Flux
0,9.2265357,LP Flux
0,9.2365417,LP Flux
0,9.2465477,LP Flux
0,9.2565537,LP Flux
0,9.2665597,LP Flux
0,9.2765657,LP Flux
0,9.2865717,LP Flux
0,9.2965777,LP Flux
0,9.3065837,LP Flux
0,9.3165897,LP Flux
0,9.3265957,LP Flux
0,9.3366017,LP Flux
0,9.3466077,LP Flux
0,9.3566137,LP Flux
0,9.3666197,LP Flux
0,9.3766258,LP Flux
0,9.3866318,LP Flux
0,9.3966378,LP Flux
0,9.4066438,LP Flux
0,9.4166498,LP Flux
0,9.4266558,LP Flux
0,9.4366618,LP Flux
0,9.4466678,LP Flux
0,9.4566738,LP Flux
0,9.4666798,LP Flux
0,9.4766858,LP Flux
0,9.4866918,LP Flux
0,9.4966978,LP Flux
0,9.5067038,LP Flux
0,9.5167098,LP Flux
0,9.5267158,LP Flux
0,9.5367218,LP Flux
0,9.5467278,LP Flux
0,9.5567338,LP Flux
0,9.5667398,LP Flux
0,9.5767458,LP Flux
0,9.5867518,LP Flux
0,9.5967578,LP Flux
0,9.6067638,LP Flux
0,9.6167698,LP Flux
0,9.6267759,LP Flux
0,9.6367819,LP Flux
0,9.6467879,LP Flux
0,9.6567939,LP Flux
0,9.6667999,LP Flux
0,9.6768059,LP Flux
0,9.6868119,LP Flux
0,9.6968179,LP Flux
0,9.7068239,LP Flux
0,9.7168299,LP Flux
0,9.7268359,LP Flux
0,9.7368419,LP Flux
0,9.7468479,LP Flux
0,9.7568539,LP Flux
0,9.7668599,LP Flux
0,9.7768659,LP Flux
0,9.7868719,LP Flux
0,9.7968779,LP Flux
0,9.8068839,LP Flux
0,9.8168899,LP Flux
0,9.8268959,LP Flux
0,9.8369019,LP Flux
0,9.8469079,LP Flux
0,9.8569139,LP Flux
0,9.8669199,LP Flux
0,9.876926,LP Flux
0,9.886932,LP Flux
0,9.896938,LP Flux
0,9.906944,LP Flux
0,9.91695,LP Flux
0,9.926956,LP Flux
0,9.936962,LP Flux
0,9.946968,LP Flux
0,9.956974,LP Flux
0,9.96698,LP Flux
0,9.976986,LP Flux
0,9.986992,LP Flux
0,9.996998,LP Flux
0,10.007004,LP Flux
0,10.01701,LP Flux
0,10.027016,LP Flux
0,10.037022,LP Flux
0,10.047028,LP Flux
0,10.057034,LP Flux
0,10.06704,LP Flux
0,10.077046,LP Flux
0,10.087052,LP Flux
0,10.097058,LP Flux
0,10.107064,LP Flux
0,10.11707,LP Flux
0,10.127076,LP Flux
0,10.137082,LP Flux
0,10.147088,LP Flux
0,10.157094,LP Flux
0,10.1671,LP Flux
0,10.177106,LP Flux
0,10.187112,LP Flux
0,10.197118,LP Flux
0,10.207124,LP Flux
0,10.21713,LP Flux
0,10.227136,LP Flux
0,10.237142,LP Flux
0,10.247148,LP Flux
0,10.257154,LP Flux
0,10.26716,LP Flux
0,10.277166,LP Flux
0,10.287172,LP Flux
0,10.297178,LP Flux
0,10.307184,LP Flux
0,10.31719,LP Flux
0,10.327196,LP Flux
0,10.337202,LP Flux
0,10.347208,LP Flux
0,10.357214,LP Flux
0,10.36722,LP Flux
0,10.377226,LP Flux
0,10.387232,LP Flux
0,10.397238,LP Flux
0,10.407244,LP Flux
0,10.41725,LP Flux
0,10.427256,LP Flux
0,10.437262,LP Flux
0,10.447268,LP Flux
0,10.457274,LP Flux
0,10.46728,LP Flux
0,10.477286,LP Flux
0,10.487292,LP Flux
0,10.497298,LP Flux
0,10.507304,LP Flux
0,10.51731,LP Flux
0,10.527316,LP Flux
0,10.537322,LP Flux
0,10.547328,LP Flux
0,10.557334,LP Flux
0,10.56734,LP Flux
0,10.577346,LP Flux
0,10.587352,LP Flux
0,10.597358,LP Flux
0,10.607364,LP Flux
0,10.61737,LP Flux
0,10.627376,LP Flux
0,10.637382,LP Flux
0,10.647388,LP Flux
0,10.657394,LP Flux
0,10.6674,LP Flux
0,10.677406,LP Flux
0,10.687412,LP Flux
0,10.697418,LP Flux
0,10.707424,LP Flux
0,10.71743,LP Flux
0,10.727436,LP Flux
0,10.737442,LP Flux
0,10.747448,LP Flux
0,10.757454,LP Flux
0,10.76746,LP Flux
0,10.777466,LP Flux
0,10.787472,LP Flux
0,10.797478,LP Flux
0,10.807484,LP Flux
0,10.81749,LP Flux
0,10.827496,LP Flux
0,10.837502,LP Flux
0,10.847508,LP Flux
0,10.857514,LP Flux
0,10.86752,LP Flux
0,10.877526,LP Flux
0,10.887532,LP Flux
0,10.897538,LP Flux
0,10.907544,LP Flux
0,10.91755,LP Flux
0,10.927556,LP Flux
0,10.937562,LP Flux
0,10.947568,LP Flux
0,10.957574,LP Flux
0,10.96758,LP Flux
0,10.977586,LP Flux
0,10.987592,LP Flux
0,10.997598,LP Flux
0,11.007604,LP Flux
0,11.01761,LP Flux
0,11.027616,LP Flux
0,11.037622,LP Flux
0,11.047628,LP Flux
0,11.057634,LP Flux
0,11.06764,LP Flux
0,11.077646,LP Flux
0,11.087652,LP Flux
0,11.097658,LP Flux
0,11.107664,LP Flux
0,11.11767,LP Flux
0,11.127676,LP Flux
0,11.137682,LP Flux
0,11.147688,LP Flux
0,11.157694,LP Flux
0,11.1677,LP Flux
0,11.177706,LP Flux
0,11.187712,LP Flux
0,11.197718,LP Flux
0,11.207724,LP Flux
0,11.21773,LP Flux
0,11.227736,LP Flux
0,11.237742,LP Flux
0,11.247748,LP Flux
0,11.257755,LP Flux
0,11.267761,LP Flux
0,11.277767,LP Flux
0,11.287773,LP Flux
0,11.297779,LP Flux
0,11.307785,LP Flux
0,11.317791,LP Flux
0,11.327797,LP Flux
0,11.337803,LP Flux
0,11.347809,LP Flux
0,11.357815,LP Flux
0,11.367821,LP Flux
0,11.377827,LP Flux
0,11.387833,LP Flux
0,11.397839,LP Flux
0,11.407845,LP Flux
0,11.417851,LP Flux
0,11.427857,LP Flux
0,11.437863,LP Flux
0,11.447869,LP Flux
0,11.457875,LP Flux
0,11.467881,LP Flux
0,11.477887,LP Flux
0,11.487893,LP Flux
0,11.497899,LP Flux
0,11.507905,LP Flux
0,11.517911,LP Flux
0,11.527917,LP Flux
0,11.537923,LP Flux
0,11.547929,LP Flux
0,11.557935,LP Flux
0,11.567941,LP Flux
0,11.577947,LP Flux
0,11.587953,LP Flux
0,11.597959,LP Flux
0,11.607965,LP Flux
0,11.617971,LP Flux
0,11.627977,LP Flux
0,11.637983,LP Flux
0,11.647989,LP Flux
0,11.657995,LP Flux
0,11.668001,LP Flux
0,11.678007,LP Flux
0,11.688013,LP Flux
0,11.698019,LP Flux
0,11.708025,LP Flux
0,11.718031,LP Flux
0,11.728037,LP Flux
0,11.738043,LP Flux
0,11.748049,LP Flux
0,11.758055,LP Flux
0,11.768061,LP Flux
0,11.778067,LP Flux
0,11.788073,LP Flux
0,11.798079,LP Flux
0,11.808085,LP Flux
0,11.818091,LP Flux
0,11.828097,LP Flux
0,11.838103,LP Flux
0,11.848109,LP Flux
0,11.858115,LP Flux
0,11.868121,LP Flux
0,11.878127,LP Flux
0,11.888133,LP Flux
0,11.898139,LP Flux
0,11.908145,LP Flux
0,11.918151,LP Flux
0,11.928157,LP Flux
0,11.938163,LP Flux
0,11.948169,LP Flux
0,11.958175,LP Flux
0,11.968181,LP Flux
0,11.978187,LP Flux
0,11.988193,LP Flux
0,11.998199,LP Flux
0,12.008205,LP Flux
0,12.018211,LP Flux
0,12.028217,LP Flux
0,12.038223,LP Flux
0,12.048229,LP Flux
0,12.058235,LP Flux
0,12.068241,LP Flux
0,12.078247,LP Flux
0,12.088253,LP Flux
0,12.098259,LP Flux
0,12.108265,LP Flux
0,12.118271,LP Flux
0,12.128277,LP Flux
0,12.138283,LP Flux
0,12.148289,LP Flux
0,12.158295,LP Flux
0,12.168301,LP Flux
0,12.178307,LP Flux
0,12.188313,LP Flux
0,12.198319,LP Flux
0,12.208325,LP Flux
0,12.218331,LP Flux
0,12.228337,LP Flux
0,12.238343,LP Flux
0,12.248349,LP Flux
0,12.258355,LP Flux
0,12.268361,LP Flux
0,12.278367,LP Flux
0,12.288373,LP Flux
0,12.298379,LP Flux
0,12.308385,LP Flux
0,12.318391,LP Flux
0,12.328397,LP Flux
0,12.338403,LP Flux
0,12.348409,LP Flux
0,12.358415,LP Flux
0,12.368421,LP Flux
0,12.378427,LP Flux
0,12.388433,LP Flux
0,12.398439,LP Flux
0,12.408445,LP Flux
0,12.418451,LP Flux
0,12.428457,LP Flux
0,12.438463,LP Flux
0,12.448469,LP Flux
0,12.458475,LP Flux
0,12.468481,LP Flux
0,12.478487,LP Flux
0,12.488493,LP Flux
0,12.498499,LP Flux
0,12.508505,LP Flux
0,12.518511,LP Flux
0,12.528517,LP Flux
0,12.538523,LP Flux
0,12.548529,LP Flux
0,12.558535,LP Flux
0,12.568541,LP Flux
0,12.578547,LP Flux
0,12.588553,LP Flux
0,12.598559,LP Flux
0,12.608565,LP Flux
0,12.618571,LP Flux
0,12.628577,LP Flux
0,12.638583,LP Flux
0,12.648589,LP Flux
0,12.658595,LP Flux
0,12.668601,LP Flux
0,12.678607,LP Flux
0,12.688613,LP Flux
0,12.698619,LP Flux
0,12.708625,LP Flux
0,12.718631,LP Flux
0,12.728637,LP Flux
0,12.738643,LP Flux
0,12.748649,LP Flux
0,12.758655,LP Flux
0,12.768661,LP Flux
0,12.778667,LP Flux
0,12.788673,LP Flux
0,12.798679,LP Flux
0,12.808685,LP Flux
0,12.818691,LP Flux
0,12.828697,LP Flux
0,12.838703,LP Flux
0,12.848709,LP Flux
0,12.858715,LP Flux
0,12.868721,LP Flux
0,12.878727,LP Flux
0,12.888733,LP Flux
0,12.898739,LP Flux
0,12.908745,LP Flux
0,12.918751,LP Flux
0,12.928757,LP Flux
0,12.938763,LP Flux
0,12.948769,LP Flux
0,12.958775,LP Flux
0,12.968781,LP Flux
0,12.978787,LP Flux
0,12.988793,LP Flux
0,12.998799,LP Flux
0,13.008805,LP Flux
0,13.018811,LP Flux
0,13.028817,LP Flux
0,13.038823,LP Flux
0,13.048829,LP Flux
0,13.058835,LP Flux
0,13.068841,LP Flux
0,13.078847,LP Flux
0,13.088853,LP Flux
0,13.098859,LP Flux
0,13.108865,LP Flux
0,13.118871,LP Flux
0,13.128877,LP Flux
0,13.138883,LP Flux
0,13.148889,LP Flux
0,13.158895,LP Flux
0,13.168901,LP Flux
0,13.178907,LP Flux
0,13.188913,LP Flux
0,13.198919,LP Flux
0,13.208925,LP Flux
0,13.218931,LP Flux
0,13.228937,LP Flux
0,13.238943,LP Flux
0,13.248949,LP Flux
0,13.258955,LP Flux
0,13.268961,LP Flux
0,13.278967,LP Flux
0,13.288973,LP Flux
0,13.298979,LP Flux
0,13.308985,LP Flux
0,13.318991,LP Flux
0,13.328997,LP Flux
0,13.339003,LP Flux
0,13.349009,LP Flux
0,13.359015,LP Flux
0,13.369021,LP Flux
0,13.379027,LP Flux
0,13.389033,LP Flux
0,13.399039,LP Flux
0,13.409045,LP Flux
0,13.419051,LP Flux
0,13.429057,LP Flux
0,13.439063,LP Flux
0,13.449069,LP Flux
0,13.459075,LP Flux
0,13.469081,LP Flux
0,13.479087,LP Flux
0,13.489093,LP Flux
0,13.499099,LP Flux
0,13.509105,LP Flux
0,13.519111,LP Flux
0,13.529117,LP Flux
0,13.539123,LP Flux
0,13.549129,LP Flux
0,13.559135,LP Flux
0,13.569141,LP Flux
0,13.579147,LP Flux
0,13.589153,LP Flux
0,13.599159,LP Flux
0,13.609165,LP Flux
0,13.619171,LP Flux
0,13.629177,LP Flux
0,13.639183,LP Flux
0,13.649189,LP Flux
0,13.659195,LP Flux
0,13.669201,LP Flux
0,13.679207,LP Flux
0,13.689213,LP Flux
0,13.699219,LP Flux
0,13.709225,LP Flux
0,13.719231,LP Flux
0,13.729237,LP Flux
0,13.739243,LP Flux
0,13.749249,LP Flux
0,13.759256,LP Flux
0,13.769262,LP Flux
0,13.779268,LP Flux
0,13.789274,LP Flux
0,13.79928,LP Flux
0,13.809286,LP Flux
0,13.819292,LP Flux
0,13.829298,LP Flux
0,13.839304,LP Flux
0,13.84931,LP Flux
0,13.859316,LP Flux
0,13.869322,LP Flux
0,13.879328,LP Flux
0,13.889334,LP Flux
0,13.89934,LP Flux
0,13.909346,LP Flux
0,13.919352,LP Flux
0,13.929358,LP Flux
0,13.939364,LP Flux
0,13.94937,LP Flux
0,13.959376,LP Flux
0,13.969382,LP Flux
0,13.979388,LP Flux
0,13.989394,LP Flux
0,13.9994,LP Flux
0,14.009406,LP Flux
0,14.019412,LP Flux
0,14.029418,LP Flux
0,14.039424,LP Flux
0,14.04943,LP Flux
0,14.059436,LP Flux
0,14.069442,LP Flux
0,14.079448,LP Flux
0,14.089454,LP Flux
0,14.09946,LP Flux
0,14.109466,LP Flux
0,14.119472,LP Flux
0,14.129478,LP Flux
0,14.139484,LP Flux
0,14.14949,LP Flux
0,14.159496,LP Flux
0,14.169502,LP Flux
0,14.179508,LP Flux
0,14.189514,LP Flux
0,14.19952,LP Flux
0,14.209526,LP Flux
0,14.219532,LP Flux
0,14.229538,LP Flux
0,14.239544,LP Flux
0,14.24955,LP Flux
0,14.259556,LP Flux
0,14.269562,LP Flux
0,14.279568,LP Flux
0,14.289574,LP Flux
0,14.29958,LP Flux
0,14.309586,LP Flux
0,14.319592,LP Flux
0,14.329598,LP Flux
0,14.339604,LP Flux
0,14.34961,LP Flux
0,14.359616,LP Flux
0,14.369622,LP Flux
0,14.379628,LP Flux
0,14.389634,LP Flux
0,14.39964,LP Flux
0,14.409646,LP Flux
0,14.419652,LP Flux
0,14.429658,LP Flux
0,14.439664,LP Flux
0,14.44967,LP Flux
0,14.459676,LP Flux
0,14.469682,LP Flux
0,14.479688,LP Flux
0,14.489694,LP Flux
0,14.4997,LP Flux
0,14.509706,LP Flux
0,14.519712,LP Flux
0,14.529718,LP Flux
0,14.539724,LP Flux
0,14.54973,LP Flux
0,14.559736,LP Flux
0,14.569742,LP Flux
0,14.579748,LP Flux
0,14.589754,LP Flux
0,14.59976,LP Flux
0,14.609766,LP Flux
0,14.619772,LP Flux
0,14.629778,LP Flux
0,14.639784,LP Flux
0,14.64979,LP Flux
0,14.659796,LP Flux
0,14.669802,LP Flux
0,14.679808,LP Flux
0,14.689814,LP Flux
0,14.69982,LP Flux
0,14.709826,LP Flux
0,14.719832,LP Flux
0,14.729838,LP Flux
0,14.739844,LP Flux
0,14.74985,LP Flux
0,14.759856,LP Flux
0,14.769862,LP Flux
0,14.779868,LP Flux
0,14.789874,LP Flux
0,14.79988,LP Flux
0,14.809886,LP Flux
0,14.819892,LP Flux
0,14.829898,LP Flux
0,14.839904,LP Flux
0,14.84991,LP Flux
0,14.859916,LP Flux
0,14.869922,LP Flux
0,14.879928,LP Flux
0,14.889934,LP Flux
0,14.89994,LP Flux
0,14.909946,LP Flux
0,14.919952,LP Flux
0,14.929958,LP Flux
0,14.939964,LP Flux
0,14.94997,LP Flux
0,14.959976,LP Flux
0,14.969982,LP Flux
0,14.979988,LP Flux
0,14.989994,LP Flux
0,15,LP Flux
1.2583275e+06,0.001,TP Flux
3.01654382e+09,0.011006004,TP Flux
1.17851147e+11,0.021012008,TP Flux
5.20734899e+11,0.031018012,TP Flux
4.85764335e+12,0.041024016,TP Flux
2.24753734e+13,0.05103002,TP Flux
8.68547327e+13,0.061036024,TP Flux
1.9446282e+14,0.071042028,TP Flux
3.4143294e+14,0.081048032,TP Flux
5.40668946e+14,0.091054036,TP Flux
8.46836326e+14,0.10106004,TP Flux
1.20017238e+15,0.11106604,TP Flux
1.59298045e+15,0.12107205,TP Flux
1.98952032e+15,0.13107805,TP Flux
2.40820964e+15,0.14108406,TP Flux
2.83454793e+15,0.15109006,TP Flux
3.32158307e+15,0.16109606,TP Flux
3.8509959e+15,0.17110207,TP Flux
4.33948073e+15,0.18110807,TP Flux
4.84474522e+15,0.19111408,TP Flux
5.33232752e+15,0.20112008,TP Flux
5.825517e+15,0.21112608,TP Flux
6.31774668e+15,0.22113209,TP Flux
6.82124056e+15,0.23113809,TP Flux
7.31965153e+15,0.2411441,TP Flux
7.83068688e+15,0.2511501,TP Flux
8.42473571e+15,0.2611561,TP Flux
8.99647844e+15,0.27116211,TP Flux
9.54181167e+15,0.28116811,TP Flux
9.98968971e+15,0.29117412,TP Flux
1.05173988e+16,0.30118012,TP Flux
1.10542878e+16,0.31118612,TP Flux
1.16017683e+16,0.32119213,TP Flux
1.21301071e+16,0.33119813,TP Flux
1.26369978e+16,0.34120414,TP Flux
1.31604521e+16,0.35121014,TP Flux
1.3823223e+16,0.36121614,TP Flux
1.63233323e+16,0.37122215,TP Flux
1.68369755e+16,0.38122815,TP Flux
1.73596241e+16,0.39123416,TP Flux
1.78261587e+16,0.40124016,TP Flux
1.83373143e+16,0.41124616,TP Flux
1.89607702e+16,0.42125217,TP Flux
1.95375384e+16,0.43125817,TP Flux
2.01151482e+16,0.44126418,TP Flux
2.0656219e+16,0.45127018,TP Flux
2.12893099e+16,0.46127618,TP Flux
2.19285704e+16,0.47128219,TP Flux
2.27853837e+16,0.48128819,TP Flux
2.37358609e+16,0.4912942,TP Flux
2.67308338e+16,0.5013002,TP Flux
2.65994881e+16,0.5113062,TP Flux
2.74066039e+16,0.52131221,TP Flux
2.84255503e+16,0.53131821,TP Flux
2.97939899e+16,0.54132422,TP Flux
3.13894996e+16,0.55133022,TP Flux
3.33233894e+16,0.56133622,TP Flux
3.59265699e+16,0.57134223,TP Flux
3.46310476e+16,0.58134823,TP Flux
3.38948472e+16,0.59135424,TP Flux
3.36516759e+16,0.60136024,TP Flux
3.35725866e+16,0.61136624,TP Flux
3.39950055e+16,0.62137225,TP Flux
3.54655527e+16,0.63137825,TP Flux
4.24753857e+16,0.64138426,TP Flux
8.22573165e+16,0.65139026,TP Flux
5.93349525e+16,0.66139626,TP Flux
5.98300685e+16,0.67140227,TP Flux
5.32636761e+16,0.68140827,TP Flux
5.43258306e+16,0.69141428,TP Flux
5.56343942e+16,0.70142028,TP Flux
5.69103313e+16,0.71142628,TP Flux
5.81330896e+16,0.72143229,TP Flux
5.92389076e+16,0.73143829,TP Flux
6.4710998e+16,0.7414443,TP Flux
6.57248059e+16,0.7514503,TP Flux
6.66593049e+16,0.7614563,TP Flux
6.7644006e+16,0.77146231,TP Flux
6.8461854e+16,0.78146831,TP Flux
